gene_id,Con_PTH_1,Con_PTH_2,Con_PTH_3,Con_PTH_4,Con_Veh_1,Con_Veh_2,Con_Veh_3,Con_Veh_4
MSTRG.4388|Galc,1285,737,881,1039,1024,1035,1124,1337
ENSMUSG00000083329|Gm14220,0,0,0,4,0,0,5,0
ENSMUSG00000050866|Clrn3,0,0,0,0,0,0,0,0
MSTRG.10247|1700037H04Rik,1209,702,1011,1052,1060,920,975,991
ENSMUSG00000088596|Gm24602,0,0,0,0,0,0,0,0
ENSMUSG00000109323|RP23-84B11.2,6,2,0,0,7,8,10,3
ENSMUSG00000088122|Gm26069,0,0,0,0,0,0,0,0
MSTRG.3707|Cep112it,2,2,1,1,0,10,1,0
ENSMUSG00000105306|Gm43171,0,0,0,0,0,0,0,0
MSTRG.12743|Adprhl2,857,671,614,629,1262,946,1201,1223
MSTRG.13434|Prkag2os2,25,62,20,31,0,8,0,25
ENSMUSG00000080789|Gm14007,0,0,0,0,0,1,0,0
MSTRG.3364|Gm22534,0,0,0,0,0,0,0,0
ENSMUSG00000094510|Gm24565,0,0,0,0,0,0,0,0
ENSMUSG00000060699|Vmn1r35,0,0,0,0,0,0,0,0
MSTRG.3983|Laptm4a,60068,32631,43601,46863,48657,47542,51092,50594
ENSMUSG00000078754|Scgb2b3,0,0,0,0,0,0,0,0
MSTRG.15738|Gm14335,0,1,1,2,2,0,1,0
ENSMUSG00000093625|Gm18953,0,2,0,3,0,0,0,0
MSTRG.19221|Gm22571,11,33,14,24,14,7,6,15
ENSMUSG00000000394|Gcg,0,1,0,0,0,0,0,0
MSTRG.2756|Gm12225,0,0,0,0,0,0,0,0
MSTRG.2214|Tspan8,3838,1900,2574,2504,3735,2924,3266,2406
ENSMUSG00000089415|Gm22011,0,0,0,0,0,0,0,0
MSTRG.15559|Gm15612,35,44,17,22,25,24,44,41
ENSMUSG00000075208|Olfr1019,0,0,0,0,0,0,0,0
ENSMUSG00000107819|Gm18862,0,0,0,0,0,0,0,0
MSTRG.14632|Gm25315,1,1,1,1,1,1,1,1
MSTRG.7423|Axin1,2145,1352,1475,1592,2077,1906,2000,1964
MSTRG.6381|1810041L15Rik,776,356,466,601,21,10,17,38
ENSMUSG00000058194|Olfr1126,0,0,0,0,0,0,0,0
ENSMUSG00000104376|Gm37516,0,0,0,0,0,0,0,0
MSTRG.7518|Brd4,5042,3287,3606,4163,3699,3925,4144,4203
ENSMUSG00000081332|Gm12664,0,0,0,0,0,0,0,0
MSTRG.20267|Rpl17-ps8,2231,2331,2674,2562,1594,1373,1870,2288
ENSMUSG00000026579|F5,25,23,8,17,20,13,16,16
ENSMUSG00000096647|Gm6223,9,2,1,2,8,14,7,7
ENSMUSG00000107699|Gm43970,0,0,0,0,0,0,0,0
MSTRG.18284|Irx3os,245,177,248,175,163,130,136,127
ENSMUSG00000024973|Hrasls5,2,0,0,0,0,0,0,0
ENSMUSG00000041538|H2-Ob,0,0,0,0,0,0,0,0
ENSMUSG00000064783|Gm22684,0,0,0,0,0,0,0,0
ENSMUSG00000102794|Gm37712,0,0,0,0,0,0,0,0
MSTRG.1926|Plpp2,407,305,418,487,466,500,499,559
ENSMUSG00000087085|Gm12068,0,0,0,0,0,0,0,0
ENSMUSG00000082318|Gm14162,0,0,0,0,0,0,0,0
ENSMUSG00000102795|Gm6236,0,0,0,0,0,0,0,0
ENSMUSG00000023000|Dhh,5,0,0,6,0,2,0,3
MSTRG.577|Gm16038,0,0,0,0,0,0,0,0
MSTRG.17185|Ppfibp2,1066,632,766,866,1291,1193,1378,1465
MSTRG.6152|Gm2895,11,3,0,4,0,4,5,0
MSTRG.1168|Mpzl1,5566,2538,3323,3864,3935,3637,4191,4139
ENSMUSG00000084211|Gm11949,0,0,0,0,0,0,0,0
MSTRG.4132|Fam177a,1167,700,844,860,965,916,1079,1235
ENSMUSG00000086364|Gm11751,0,0,0,0,0,0,0,0
ENSMUSG00000089926|Gm15734,0,0,0,0,0,0,0,0
ENSMUSG00000075033|Nxpe3,88,36,33,67,89,85,115,91
ENSMUSG00000085759|1700061E18Rik,0,0,0,0,0,0,0,0
ENSMUSG00000028438|Kif24,94,25,71,51,121,71,94,62
MSTRG.16086|Prkcg,40,35,25,32,36,14,17,24
ENSMUSG00000096130|Gm25144,0,0,0,0,0,0,0,0
MSTRG.108|Gm36949,0,0,0,0,0,0,0,0
MSTRG.3081|Olfr20,0,0,0,0,0,0,0,1
ENSMUSG00000021874|4933413J09Rik,0,7,5,2,3,3,1,5
MSTRG.5074|Adgrv1,2,4,5,0,0,8,12,17
MSTRG.17379|Sh2b1,1950,1501,1492,1618,2484,2697,2813,2825
ENSMUSG00000095521|Astx5,0,0,0,0,0,0,0,0
MSTRG.2769|Gm12230,0,8,8,1,2,5,0,0
ENSMUSG00000081579|Gm11909,0,0,0,0,0,0,0,0
MSTRG.15317|RP24-492L15.6,0,0,0,0,0,0,0,0
MSTRG.9510|Slc2a8,1381,859,946,1151,794,851,896,875
MSTRG.19457|Mthfsl,212,236,257,293,229,166,192,257
ENSMUSG00000085794|Vax2os,0,6,4,4,0,0,0,2
MSTRG.2910|Gm24151,1,1,0,0,1,0,1,0
ENSMUSG00000048693|Olfr435,0,0,0,0,0,0,0,0
MSTRG.15795|Mir706,0,0,0,0,0,0,0,0
MSTRG.13803|Gm42724,4,0,5,7,0,8,3,0
MSTRG.16208|Sae1,3325,2108,2536,2638,3127,3344,3408,3790
ENSMUSG00000070799|Psg26,0,0,0,0,0,0,0,0
ENSMUSG00000095827|Gm5283,0,0,0,0,0,0,0,0
MSTRG.15385|Vamp5,540,574,534,520,715,733,563,568
MSTRG.20366|Cldn34c1,186,95,177,154,190,154,232,245
MSTRG.330|9130024F11Rik,92,86,121,119,286,318,469,423
MSTRG.11964|Gm43159,0,0,0,0,0,0,0,0
ENSMUSG00000096639|Gm22169,0,0,0,0,0,0,0,0
MSTRG.19276|Tpm1,77691,41537,53812,59517,76634,71591,73758,66459
MSTRG.1020|Gm6652,131,50,105,63,42,39,59,38
MSTRG.16293|Cadm4,483,276,379,316,108,143,174,119
ENSMUSG00000085562|2610028E06Rik,0,0,0,0,0,0,0,0
MSTRG.12737|Eva1b,2762,1763,2091,2230,3307,3030,3126,3277
MSTRG.16751|E030018B13Rik,0,0,0,0,0,0,0,0
MSTRG.13191|Gm13133,0,0,0,0,0,0,0,0
ENSMUSG00000026417|Pigr,45,0,5,14,6,8,6,7
MSTRG.1141|Gm24940,0,1,1,2,0,0,1,0
MSTRG.4489|Rtl1,115,360,225,144,0,38,82,95
ENSMUSG00000084567|Gm26476,0,0,0,0,0,0,0,0
ENSMUSG00000076269|Mir374b,1,2,1,0,0,0,1,1
ENSMUSG00000034689|4921530L21Rik,0,0,0,0,0,0,0,4
MSTRG.12354|Gm11223,40,18,28,18,22,21,29,22
ENSMUSG00000073514|Dok6,22,10,5,5,15,14,12,20
ENSMUSG00000082453|Gm11502,0,0,0,0,0,0,0,0
ENSMUSG00000109010|RP23-416K12.4,0,0,0,0,0,0,0,0
ENSMUSG00000087374|Gm15457,0,0,0,0,0,0,0,0
ENSMUSG00000100830|Gm28441,0,0,0,0,0,0,0,0
ENSMUSG00000082449|Gm15244,0,0,0,0,0,0,0,0
ENSMUSG00000107218|Gm42530,0,0,0,0,0,0,0,0
MSTRG.17919|Cnot7,2595,1736,2191,2158,1786,1801,2118,2072
ENSMUSG00000106981|Smim20,28,44,57,35,77,54,49,60
ENSMUSG00000107503|Gm44009,0,0,0,0,0,0,0,0
MSTRG.10373|Gm14150,954,485,590,616,857,867,903,843
MSTRG.8021|2700099C18Rik,67,116,104,99,80,86,87,81
ENSMUSG00000073898|Olfr713,0,0,0,0,0,0,0,0
ENSMUSG00000031444|F10,9,0,10,2,4,9,0,0
MSTRG.6403|Gm15569,0,0,0,1,0,0,0,0
ENSMUSG00000097425|Vmn1r181,0,0,0,0,0,0,0,0
ENSMUSG00000065232|Gm22973,4,0,0,0,3,0,0,0
ENSMUSG00000023902|Zscan10,0,0,4,2,0,2,6,0
MSTRG.10944|Larp1b,14,20,12,25,4,10,4,0
MSTRG.15487|Gm19265,30,16,36,24,13,8,5,20
MSTRG.18954|Gm26787,0,1,0,0,0,0,0,0
ENSMUSG00000096835|Gm23288,0,0,0,0,0,0,0,0
MSTRG.2692|Gm12199,15,2,3,1,2,2,5,2
MSTRG.1040|Gm37539,0,4,3,0,0,0,7,2
ENSMUSG00000104684|5430427N15Rik,0,0,5,0,4,20,7,8
ENSMUSG00000089452|Gm24223,0,0,0,0,0,0,0,0
MSTRG.14283|Gm13829,0,1,2,1,0,0,0,0
MSTRG.14286|Srsf9,2186,1157,1413,1712,1955,1974,1979,2053
MSTRG.13447|Paxip1,890,653,714,777,1057,1057,1193,1172
MSTRG.17702|Pex11g,121,95,114,125,247,211,246,217
ENSMUSG00000102884|Gm37281,0,0,0,0,0,0,0,0
ENSMUSG00000047535|Olfr67,0,0,0,0,0,0,0,0
MSTRG.19116|Fbxo22,1111,1010,978,946,1237,1184,1363,1396
ENSMUSG00000097900|Gm8652,0,0,0,0,0,0,0,0
MSTRG.10091|Capn3,24,23,9,22,12,14,26,22
ENSMUSG00000083618|Gm11771,0,2,0,2,0,0,1,0
MSTRG.2483|Plek,2294,1489,1388,1636,1311,1247,1348,2106
ENSMUSG00000019906|Lin7a,121,91,122,97,105,90,152,127
MSTRG.5491|Ddhd1,668,435,522,553,466,473,675,609
ENSMUSG00000098035|Gm5335,0,0,0,0,0,0,0,0
ENSMUSG00000092519|Actl9,0,0,2,0,3,7,3,0
MSTRG.9362|Rpl7a,4662,3129,4136,3805,3864,3690,3163,3351
ENSMUSG00000089543|Gm25836,0,0,0,0,0,0,0,0
ENSMUSG00000104610|Gm567,0,6,0,3,0,4,2,15
ENSMUSG00000071040|Gm9386,0,0,0,0,0,0,0,0
MSTRG.12649|Gm12927,0,0,0,0,0,0,0,0
MSTRG.1904|Itgb2,1612,1070,1073,1243,1018,966,1140,1648
MSTRG.18947|Gm6762,0,0,0,0,0,0,0,0
ENSMUSG00000095643|Trav13d-3,0,0,0,0,0,0,0,0
MSTRG.1923|Syde1,1635,1174,1310,1248,2538,2664,3085,2882
ENSMUSG00000092866|Gm25476,0,0,0,0,0,0,0,0
ENSMUSG00000096298|Gm23931,0,0,0,0,0,0,0,0
MSTRG.12119|Topors,4024,2116,2462,2945,2041,1921,2091,2248
MSTRG.29|Gm7445,0,0,0,0,0,0,0,0
ENSMUSG00000082835|Gm13118,0,0,0,0,0,0,0,0
ENSMUSG00000105533|Trav7d-2,0,0,0,0,0,0,0,0
MSTRG.18130|Gm28019,0,0,1,0,0,3,0,0
MSTRG.16738|RP23-59P20.3,0,0,0,0,0,0,0,0
MSTRG.14985|Gm13898,0,0,0,0,0,0,0,0
MSTRG.1294|Gm38146,0,0,0,0,0,0,0,0
ENSMUSG00000105882|Gm42905,0,0,0,0,0,0,0,0
MSTRG.13807|Gm42729,3,0,2,3,0,0,0,0
ENSMUSG00000099620|Mrgprb13,0,0,0,0,0,0,0,0
MSTRG.1803|4930507D05Rik,30,7,2,16,8,11,10,11
MSTRG.15737|Raf1,3492,2310,2394,2719,3068,3212,3741,4188
ENSMUSG00000094197|Olfr474,0,0,0,0,0,0,0,0
ENSMUSG00000027562|Car2,20,6,2,12,15,8,10,13
ENSMUSG00000070417|Olfr2,0,0,0,0,0,0,0,0
MSTRG.8879|Gm26902,56,30,48,27,30,62,38,72
ENSMUSG00000073402|Gm8909,0,0,0,0,0,0,0,0
ENSMUSG00000090355|Vmn2r-ps128,0,0,0,0,0,0,0,0
MSTRG.13811|N4bp2os,53,91,80,51,101,85,82,111
ENSMUSG00000094401|Gm14365,0,0,0,0,0,0,0,0
ENSMUSG00000108841|FRMPD2,0,2,0,11,0,6,0,0
ENSMUSG00000082278|Gm13471,0,0,0,0,0,0,0,0
MSTRG.15110|Ybx1-ps2,177,88,167,144,136,179,128,174
ENSMUSG00000030302|Atp2b2,0,0,0,0,0,0,4,0
MSTRG.7012|Gm28037,13,1,2,7,0,21,3,5
MSTRG.6679|Gm15897,0,0,0,0,0,0,0,0
MSTRG.15852|Gm23547,6,3,2,2,1,1,1,2
ENSMUSG00000055679|Ctsr,0,0,0,0,0,0,0,0
ENSMUSG00000082473|Kif22-ps,0,0,0,0,0,0,0,0
MSTRG.16914|Slc28a1,3,0,0,6,0,0,9,0
ENSMUSG00000106124|Gm42539,0,0,0,0,0,0,0,0
ENSMUSG00000102936|Gm35584,0,0,0,0,0,0,0,0
ENSMUSG00000041828|Abca8a,267,131,180,182,232,224,257,317
MSTRG.19196|Tle3,7704,4856,5278,6235,2819,2932,2830,3323
ENSMUSG00000101470|Gm21129,0,0,0,0,0,0,0,0
MSTRG.14079|Klhl8,454,244,392,327,453,414,491,439
MSTRG.1143|Kifap3,5565,2905,3683,4329,5965,6289,6854,6554
ENSMUSG00000095898|Gm24796,0,0,0,0,0,0,0,0
MSTRG.5935|Sepp1,15916,13496,17022,14344,14448,12324,14145,14348
MSTRG.9826|Ssfa2,4389,2888,3426,3537,3394,3684,4077,4102
ENSMUSG00000102865|Gm9839,0,0,0,0,0,0,0,0
ENSMUSG00000044141|E130201H02Rik,1,0,0,1,0,0,4,0
MSTRG.7432|1700049J03Rik,0,0,0,0,0,0,0,0
MSTRG.11739|Gm42515,0,0,3,0,0,0,0,0
ENSMUSG00000046203|Sprr2g,0,0,0,0,0,0,0,0
ENSMUSG00000100929|Gm28064,2,0,0,0,0,0,0,0
ENSMUSG00000108932|RP24-281E22.1,0,0,0,0,0,0,0,0
MSTRG.17222|Adm,86,44,77,62,646,652,683,720
MSTRG.2545|Gm12061,0,0,8,0,0,0,0,0
MSTRG.13107|Gm13204,17,67,42,23,13,8,45,16
ENSMUSG00000073430|Gm10505,0,0,0,0,0,0,0,0
MSTRG.18962|Gm10177,4401,5209,7113,4613,3642,2905,2837,3156
MSTRG.8357|Gm44491,0,0,0,0,0,0,0,0
MSTRG.9737|Metap1d,659,1022,736,804,761,605,766,835
ENSMUSG00000095824|Gm13697,22,10,18,15,29,24,18,15
MSTRG.11129|Pdcd10,973,1194,1153,906,778,747,933,875
ENSMUSG00000098157|Gm9022,0,0,0,0,0,0,0,0
MSTRG.11480|Fam46c,383,164,191,266,255,221,262,467
MSTRG.11746|Gm16958,4,3,0,0,14,18,5,10
MSTRG.7756|Cnpy3,2684,1533,1730,2064,2477,2228,2311,2406
MSTRG.9928|Alx4,8256,4321,4617,5843,4636,4788,4966,4740
ENSMUSG00000107464|Gm44150,0,0,0,0,0,0,0,0
MSTRG.1195|Pbx1,6447,3370,3977,4241,4246,4265,4283,4337
MSTRG.10728|Ss18l1,562,500,608,644,309,280,371,348
MSTRG.18859|AB124611,99,99,84,189,65,60,100,153
ENSMUSG00000098244|Gm26928,0,0,0,0,0,0,0,0
MSTRG.9539|Cutal,6,0,0,0,2,7,2,4
ENSMUSG00000095152|Gm3657,0,0,0,0,0,0,0,0
ENSMUSG00000061959|Ces1e,4,0,0,0,0,0,0,0
MSTRG.11044|Gm5537,371,222,279,249,309,227,231,332
ENSMUSG00000006948|Klk4,0,0,0,0,0,0,0,0
ENSMUSG00000069301|Hist1h2ag,17,8,17,5,5,8,23,8
MSTRG.13480|Emilin1,22877,11024,13177,16997,22074,19231,20800,19449
ENSMUSG00000029660|Tex26,6,4,23,4,6,23,11,13
ENSMUSG00000001656|Hoxc11,0,0,0,0,0,0,0,0
ENSMUSG00000025013|Tll2,0,0,0,0,0,0,0,0
MSTRG.15876|Chd4,10897,8819,9822,9099,10656,9969,11156,11182
ENSMUSG00000089552|Gm24177,0,0,0,0,0,0,0,0
ENSMUSG00000080504|Mir669d-2,0,0,0,0,0,0,0,0
ENSMUSG00000086377|4930529C04Rik,0,0,0,0,0,0,0,0
MSTRG.6178|Them6,103,113,96,88,163,172,152,198
MSTRG.19533|Cep70,186,157,143,161,226,271,223,318
ENSMUSG00000083698|Gm12687,0,0,0,0,0,0,0,0
ENSMUSG00000094887|AC163611.2,0,0,0,0,0,0,0,0
MSTRG.9905|Creb3l1,18250,8524,11005,13611,13000,13080,14192,16084
ENSMUSG00000094567|Gm25230,0,0,0,0,0,0,0,0
MSTRG.459|Atic,2465,1450,1607,2104,2442,2530,2895,3047
ENSMUSG00000084921|Gm13838,0,0,0,0,0,0,0,0
ENSMUSG00000105903|1700014F14Rik,0,0,0,0,0,0,0,0
ENSMUSG00000094967|Obox4-ps18,0,0,0,0,0,0,0,0
MSTRG.863|Elk4,1343,971,923,1205,1050,1065,1182,1230
ENSMUSG00000050704|2310061N02Rik,0,0,0,0,0,0,0,0
MSTRG.18476|St3gal2,4987,2398,3105,3663,6370,6154,6133,6028
ENSMUSG00000102445|Gm37104,0,0,0,0,0,0,0,0
ENSMUSG00000098153|Gm27024,0,0,0,0,0,0,0,0
ENSMUSG00000045180|Shroom2,75,69,55,46,135,116,161,158
MSTRG.63|Gm23169,0,0,0,0,0,0,0,0
MSTRG.17952|Gm23812,7,10,11,1,1,9,8,5
ENSMUSG00000101404|1700009C05Rik,0,0,0,0,0,0,0,0
MSTRG.11248|Syt11,503,285,374,375,852,796,835,774
MSTRG.17461|Zfp646,1815,1274,1301,1488,1509,1528,1593,1737
ENSMUSG00000082458|Gm9430,0,0,0,0,0,0,0,0
ENSMUSG00000064006|Olfr190,0,0,0,0,0,0,0,0
ENSMUSG00000029837|1700111E14Rik,0,0,0,0,0,0,0,0
ENSMUSG00000100400|Gm29326,0,0,0,0,0,0,0,0
MSTRG.7261|Gm24867,0,0,0,0,0,0,0,0
MSTRG.6413|Trabd,1463,1042,1161,1171,1315,1347,1349,1579
MSTRG.3741|Gprc5c,5097,2195,2494,3441,2478,2562,3335,3869
MSTRG.8311|Tmed7,11801,5523,7544,8677,8786,8568,9522,9666
MSTRG.7561|B3galt4,148,65,82,70,169,255,208,302
ENSMUSG00000064795|Gm22423,0,0,0,0,0,0,0,0
MSTRG.14291|Gm43231,0,0,0,3,4,3,8,2
MSTRG.4925|Pcbd2,601,404,584,520,479,448,454,419
ENSMUSG00000092404|Gm9921,0,0,0,0,0,0,0,0
MSTRG.5627|Mphosph8,1883,1220,1406,1568,1317,1177,1408,1465
MSTRG.8660|Mir5046,1,1,1,1,1,1,7,1
MSTRG.19436|Gm17530,24,21,16,18,9,13,12,12
MSTRG.6610|Gm15879,7,3,0,0,6,4,22,9
MSTRG.10137|Shf,620,385,408,559,495,392,574,461
ENSMUSG00000024154|Gtf2a1l,0,0,0,0,2,0,0,0
ENSMUSG00000065176|Rnu12,2,0,3,0,0,0,1,2
ENSMUSG00000058869|Gm4832,5,0,0,0,0,0,1,0
ENSMUSG00000083391|Gm14148,3,0,0,0,0,0,0,0
MSTRG.11706|Mir7657,1,1,1,1,1,1,1,1
MSTRG.2612|Mir218-2,0,3,3,0,0,0,0,0
ENSMUSG00000079031|BB287469,0,0,0,0,0,0,0,0
MSTRG.6868|Gm26269,1,0,0,0,1,0,0,0
ENSMUSG00000050822|Slc29a4,9,5,2,15,6,6,23,0
ENSMUSG00000099049|Gm27289,0,0,0,0,0,0,0,0
MSTRG.11409|Bola1,501,342,568,446,554,447,472,563
ENSMUSG00000030187|Klra2,18,17,26,18,9,10,4,17
ENSMUSG00000088709|Gm25557,0,0,0,0,0,0,0,0
MSTRG.5433|Pbrm1,5715,3271,3950,4306,5218,5282,5685,5903
ENSMUSG00000026645|Olah,0,0,0,0,0,0,2,0
ENSMUSG00000107590|Gm43897,0,0,0,0,0,0,0,0
ENSMUSG00000104466|Gm10513,0,0,0,0,0,0,0,0
ENSMUSG00000090081|Gm16587,0,5,0,2,0,0,0,0
ENSMUSG00000092921|Mir344b,0,0,0,0,1,0,0,0
MSTRG.11350|Mir7013,1,2,0,2,1,2,1,0
ENSMUSG00000044639|Gm11507,0,0,0,0,0,0,0,0
MSTRG.2724|Gm12207,4,6,11,15,10,2,5,11
ENSMUSG00000085691|Gm14216,0,0,0,0,0,0,0,0
MSTRG.16714|Nipa1,691,398,501,528,713,656,636,636
MSTRG.4259|Eif2s1,4394,2820,3460,3315,3121,2897,3436,3256
MSTRG.18206|Gm37352,83,114,87,118,50,43,45,73
MSTRG.10757|Tpd52l2,3978,2859,3301,3336,3962,3534,3889,3951
ENSMUSG00000106241|Gm43143,2,11,0,3,4,7,0,3
ENSMUSG00000105480|Igkv13-78-1,0,0,0,0,0,0,0,0
ENSMUSG00000089146|Gm25266,0,0,0,0,0,0,0,0
ENSMUSG00000088264|Gm24783,0,0,0,0,0,0,0,0
ENSMUSG00000078255|Krtap9-5,0,0,0,0,0,0,0,0
MSTRG.8643|Gm5510,301,273,396,264,341,335,320,312
ENSMUSG00000108403|RP23-361A18.13,0,0,0,0,0,0,0,0
ENSMUSG00000056184|Olfr283,0,0,0,0,0,0,0,0
MSTRG.8032|Gm26865,0,0,1,0,0,2,0,0
MSTRG.3693|Psmd12,3226,1829,2152,2526,2229,2308,2503,2528
ENSMUSG00000081620|Gm14633,5,5,5,5,2,2,5,3
ENSMUSG00000078591|Hs3st4,6,0,0,0,0,0,2,0
MSTRG.6976|Boc,4865,2689,3276,3917,5836,5473,6123,5952
ENSMUSG00000094867|Gm21900,0,0,0,0,0,0,0,0
ENSMUSG00000076450|Mir804,0,0,0,0,0,0,0,0
MSTRG.15419|Gm44288,0,0,0,0,0,0,0,0
ENSMUSG00000100644|Gm20793,0,0,0,0,0,0,0,0
MSTRG.6471|Rapgef3os2,0,6,0,12,6,10,11,7
ENSMUSG00000078026|Mir466o,0,0,0,0,0,0,0,0
MSTRG.6471|Rapgef3os1,0,0,0,0,0,0,0,0
MSTRG.13576|Rgs12,1340,773,870,1287,1844,1858,2130,2175
MSTRG.15657|Gm19726,0,0,0,0,0,0,0,0
ENSMUSG00000042451|Mybph,5,6,13,3,0,0,11,0
ENSMUSG00000093394|Gm20621,12,9,9,12,18,29,16,50
MSTRG.17463|Bckdk,2610,1501,1770,1968,2355,2484,2791,2957
MSTRG.1791|Lrrc20,385,164,301,301,683,882,866,916
MSTRG.1322|Gm5069,20,16,6,4,30,30,48,24
ENSMUSG00000044320|1700001O22Rik,13,16,6,41,8,0,18,4
ENSMUSG00000089754|Ear-ps7,0,0,0,0,0,0,0,0
MSTRG.10439|Ggt7,724,526,644,724,674,666,801,683
ENSMUSG00000108060|4921529L05Rik,4,8,0,0,0,0,9,0
ENSMUSG00000080663|Gm25002,0,0,0,0,0,0,0,0
ENSMUSG00000097822|Gm26655,0,0,0,0,0,0,0,0
ENSMUSG00000102681|Gm37221,0,0,0,0,0,0,0,0
MSTRG.8487|Pqlc1,7231,3996,3992,4867,975,815,968,1035
ENSMUSG00000089828|Gm16300,0,0,0,0,0,0,0,4
ENSMUSG00000103782|Gm37656,0,0,0,0,0,0,0,0
MSTRG.15474|Gm44011,0,0,0,0,0,0,0,0
ENSMUSG00000037754|Ppp1r16b,1,0,0,3,0,0,0,1
MSTRG.6216|Maf1,1555,1099,1215,1329,1743,1629,1629,1868
MSTRG.18419|Prmt7,856,504,581,729,955,811,1020,901
ENSMUSG00000108329|RP24-136L4.3,0,0,0,0,0,0,0,0
ENSMUSG00000101882|Gm29545,0,0,0,0,0,0,0,0
ENSMUSG00000099339|Gm21751,0,0,0,0,0,0,0,0
MSTRG.4861|Omd,4560,2167,3405,3504,4288,4161,4948,5499
MSTRG.2564|Gm12090,0,0,0,0,2,0,0,0
ENSMUSG00000076583|Igkv8-24,0,0,0,0,0,0,0,0
ENSMUSG00000093164|Gm22993,0,0,0,0,0,0,0,0
ENSMUSG00000094704|Gm24487,0,0,0,0,0,0,0,0
ENSMUSG00000076677|Ighv6-3,0,0,0,0,0,0,0,0
MSTRG.18442|Nob1,888,675,698,681,873,940,913,1006
ENSMUSG00000089062|Gm22838,0,0,0,0,0,0,0,0
ENSMUSG00000042895|Abra,4,2,0,0,4,4,8,0
MSTRG.4905|Fgfr4,108,55,96,111,187,141,238,178
MSTRG.19341|Nedd4,93246,49838,61424,69837,88660,92110,103961,99460
MSTRG.5402|Arf4os,4,8,4,3,4,5,3,3
MSTRG.102|Efhc1,130,90,138,128,219,239,359,300
MSTRG.10437|Ncoa6,2228,1494,1674,1811,2164,2546,2724,2631
MSTRG.17397|Gm9967,7,5,2,8,6,10,10,7
ENSMUSG00000071185|Olfr1357,0,0,0,0,0,0,0,0
ENSMUSG00000093501|Vmn1r22,0,0,0,0,0,0,0,0
MSTRG.13837|Gm15949,0,1,0,0,0,1,0,0
MSTRG.17742|Arglu1,2284,3410,2544,2768,2919,2490,3053,3205
ENSMUSG00000103745|Gm38237,0,0,0,0,0,0,0,0
MSTRG.13436|1500035N22Rik,0,0,0,0,0,0,0,0
MSTRG.147|Gm23792,0,0,0,0,0,0,0,0
ENSMUSG00000099291|Rnu3b3,2,0,0,0,0,0,0,1
MSTRG.13720|Gm42615,4,0,0,4,0,0,0,0
ENSMUSG00000059201|Lep,10,0,3,0,10,2,5,4
ENSMUSG00000102449|Gm37100,0,0,0,0,0,0,0,0
MSTRG.77|Gm23259,0,0,0,0,0,0,0,0
ENSMUSG00000036958|Cst11,0,0,0,0,0,0,0,0
ENSMUSG00000089363|Gm23821,0,0,0,0,0,0,0,0
MSTRG.5877|Gm16259,0,0,0,0,0,0,0,0
ENSMUSG00000105666|Gm18711,0,0,0,0,0,0,0,0
MSTRG.2250|1700006J14Rik,8,7,5,4,7,0,0,37
ENSMUSG00000109310|RP23-457H7.11,0,0,0,0,0,0,0,0
ENSMUSG00000101358|Gm29661,0,0,0,0,0,0,0,0
ENSMUSG00000092444|Gm18733,0,0,0,0,0,0,0,0
ENSMUSG00000081427|Gm12382,0,0,0,0,0,0,0,0
MSTRG.4730|Gm11361,6219,4786,6112,5106,4448,3747,3944,4204
MSTRG.17941|Gm23604,0,0,0,0,0,0,0,0
ENSMUSG00000105021|Gm8234,2,0,0,0,1,0,0,5
ENSMUSG00000080750|Gm15553,0,0,0,0,0,0,0,0
MSTRG.74|Terf1,202,152,120,150,193,284,290,320
ENSMUSG00000101181|Vmn2r-ps149,0,0,0,0,0,0,0,0
ENSMUSG00000084307|Gm12151,0,0,0,0,0,0,0,0
ENSMUSG00000043068|Fam89a,17,6,10,0,0,11,11,5
MSTRG.10224|Gm24451,4,11,22,1,2,0,1,1
ENSMUSG00000081100|Gm14630,0,0,0,0,0,0,0,0
ENSMUSG00000076958|Gm24935,0,0,0,0,0,0,0,0
MSTRG.6888|Fyttd1,4007,2640,3405,3276,3273,3321,3830,3909
MSTRG.2780|Mfap3,2127,1267,1494,1447,2312,2301,2617,2523
MSTRG.5231|Mir582,0,0,0,0,0,0,0,0
MSTRG.17684|Nadsyn1,187,122,161,137,205,185,197,184
MSTRG.4757|Gm17084,359,191,205,213,267,191,307,355
ENSMUSG00000107114|Gm43440,0,0,0,0,0,0,0,0
ENSMUSG00000087332|Gm12690,0,0,0,0,0,0,0,0
ENSMUSG00000098820|Gm27284,0,0,0,0,0,0,0,0
MSTRG.7566|Gm20427,2675,1727,1554,3378,2541,1617,1596,1893
ENSMUSG00000082533|Gm11253,0,0,0,0,0,0,0,0
MSTRG.757|Kdsr,909,541,698,766,1061,1009,1130,889
ENSMUSG00000038402|Foxf2,42,18,28,24,39,51,29,15
MSTRG.429|Mir6899,0,0,0,0,0,0,0,0
MSTRG.17665|Cd81,19625,9458,12425,15139,17652,16837,16806,16627
ENSMUSG00000099223|Mir7221,0,0,0,0,0,0,0,0
MSTRG.14880|Gm43332,0,0,5,0,12,9,8,9
MSTRG.17069|Snord15a,1,1,1,0,1,0,0,8
ENSMUSG00000104731|Gm43249,0,0,0,0,0,0,0,0
ENSMUSG00000055416|Fam136b-ps,0,0,0,0,0,0,7,0
